2026-06-07 18:22:14.696 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-07 18:22:14.697 | INFO     | smoke_conftest | [冒烟测试] 开始: test_pin_and_drag_dashboard
2026-06-07 18:22:14.697 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-07 18:22:15.373 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-07 18:22:15.373 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-07 18:22:15.373 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-07 18:22:15.438 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-07 18:22:18.452 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-07 18:22:18.452 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-07 18:22:18.452 | INFO     | TosLoginPage | 输入用户名: test
2026-06-07 18:22:18.452 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-07 18:22:19.406 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-07 18:22:19.406 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-07 18:22:19.406 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-07 18:22:19.408 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-07 18:22:19.421 | DEBUG    | BasePage | 已清空输入框
2026-06-07 18:22:19.499 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-07 18:22:19.499 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-07 18:22:19.500 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-07 18:22:19.516 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-07 18:22:19.530 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-07 18:22:19.538 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-07 18:22:19.538 | INFO     | TosLoginPage | 输入密码
2026-06-07 18:22:19.538 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-07 18:22:19.549 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-07 18:22:19.549 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-07 18:22:19.549 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-07 18:22:19.552 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-07 18:22:19.560 | DEBUG    | BasePage | 已清空输入框
2026-06-07 18:22:19.631 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-07 18:22:19.631 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-07 18:22:19.631 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-07 18:22:19.635 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-07 18:22:19.646 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-07 18:22:19.646 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-07 18:22:19.652 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-07 18:22:24.658 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-07 18:22:24.667 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-07 18:22:27.672 | INFO     | TosDashboardPage | 点击右侧栏打开系统看板
2026-06-07 18:22:27.672 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.icontosboard'), 超时: 10s
2026-06-07 18:22:27.681 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.icontosboard')
2026-06-07 18:22:30.707 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.user_name')
2026-06-07 18:22:30.718 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.user_name')
2026-06-07 18:22:30.718 | INFO     | TosDashboardPage | 钉住系统看板
2026-06-07 18:22:30.719 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconPin'), 超时: 10s
2026-06-07 18:22:30.724 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconPin')
2026-06-07 18:22:33.735 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/after_pin_20260607_182233_019828.png
2026-06-07 18:22:33.735 | INFO     | TosDashboardPage | 拖动系统看板: offset_x=-200, offset_y=0
2026-06-07 18:22:33.735 | DEBUG    | BasePage | 查找元素: ('css selector', 'div.user_name'), 超时: 10s
2026-06-07 18:22:33.738 | DEBUG    | BasePage | 元素已找到: ('css selector', 'div.user_name')
2026-06-07 18:22:36.286 | INFO     | TosDashboardPage |   拖动前: (1045, 69) → 拖动后: (845, 69)
2026-06-07 18:22:37.195 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/after_drag_20260607_182236_286614.png
2026-06-07 18:22:37.196 | INFO     | TestTosDashboard | TC_DASHBOARD_001 通过：钉住后拖动成功，位移dx=-200
2026-06-07 18:22:37.999 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/dashboard_test_end_20260607_182237_198431.png
2026-06-07 18:22:38.102 | INFO     | ui_conftest | 浏览器已关闭
2026-06-07 18:22:38.102 | INFO     | smoke_conftest | [冒烟测试] 结束: test_pin_and_drag_dashboard
2026-06-07 18:22:38.553 | INFO     | smoke_conftest | [冒烟测试] 开始: test_unpin_and_hide_dashboard
2026-06-07 18:22:38.554 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-07 18:22:40.014 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-07 18:22:40.017 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-07 18:22:40.017 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-07 18:22:40.068 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-07 18:22:43.079 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-07 18:22:43.080 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-07 18:22:43.080 | INFO     | TosLoginPage | 输入用户名: test
2026-06-07 18:22:43.080 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-07 18:22:44.572 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-07 18:22:44.572 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-07 18:22:44.572 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-07 18:22:44.576 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-07 18:22:44.593 | DEBUG    | BasePage | 已清空输入框
2026-06-07 18:22:44.682 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-07 18:22:44.683 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-07 18:22:44.683 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-07 18:22:44.687 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-07 18:22:44.741 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-07 18:22:44.752 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-07 18:22:44.752 | INFO     | TosLoginPage | 输入密码
2026-06-07 18:22:44.752 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-07 18:22:44.758 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-07 18:22:44.758 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-07 18:22:44.759 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-07 18:22:44.762 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-07 18:22:44.771 | DEBUG    | BasePage | 已清空输入框
2026-06-07 18:22:44.847 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-07 18:22:44.847 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-07 18:22:44.847 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-07 18:22:44.852 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-07 18:22:44.856 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-07 18:22:44.856 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-07 18:22:44.859 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-07 18:22:49.867 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-07 18:22:49.875 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-07 18:22:52.877 | INFO     | TosDashboardPage | 点击右侧栏打开系统看板
2026-06-07 18:22:52.877 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.icontosboard'), 超时: 10s
2026-06-07 18:22:52.884 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.icontosboard')
2026-06-07 18:22:55.909 | DEBUG    | BasePage | 判断元素是否可见: ('css selector', 'div.user_name')
2026-06-07 18:22:55.922 | DEBUG    | BasePage | 元素可见: ('css selector', 'div.user_name')
2026-06-07 18:22:55.922 | INFO     | TosDashboardPage | 钉住系统看板
2026-06-07 18:22:55.922 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconPin'), 超时: 10s
2026-06-07 18:22:55.926 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconPin')
2026-06-07 18:22:58.196 | INFO     | TosDashboardPage | 取消钉住系统看板
2026-06-07 18:22:58.197 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconPin.fix-on'), 超时: 10s
2026-06-07 18:22:58.199 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconPin.fix-on')
2026-06-07 18:23:11.369 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/after_unpin_20260607_182310_497552.png
2026-06-07 18:23:11.370 | INFO     | TosDashboardPage | 点击桌面空白处隐藏看板
2026-06-07 18:23:11.370 | DEBUG    | BasePage | 查找元素: ('css selector', 'div.desktop_icons'), 超时: 10s
2026-06-07 18:23:11.377 | DEBUG    | BasePage | 元素已找到: ('css selector', 'div.desktop_icons')
2026-06-07 18:23:12.484 | ERROR    | conftest | 测试失败，截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/FAIL_test_unpin_and_hide_dashboard_20260607_182311.png
2026-06-07 18:23:13.290 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/dashboard_test_end_20260607_182312_485171.png
2026-06-07 18:23:13.427 | INFO     | ui_conftest | 浏览器已关闭
2026-06-07 18:23:13.427 | INFO     | smoke_conftest | [冒烟测试] 结束: test_unpin_and_hide_dashboard
2026-06-07 18:28:27.881 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-07 18:28:27.881 | INFO     | smoke_conftest | [冒烟测试] 开始: test_pin_drag_unpin_hide_dashboard
2026-06-07 18:28:27.881 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-07 18:28:28.688 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-07 18:28:28.689 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-07 18:28:28.689 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-07 18:28:28.717 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-07 18:28:31.723 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-07 18:28:31.723 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-07 18:28:31.723 | INFO     | TosLoginPage | 输入用户名: test
2026-06-07 18:28:31.723 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
