2026-06-03 23:00:32.461 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-03 23:00:32.462 | INFO     | smoke_conftest | [冒烟测试] 开始: test_edit_user_info_and_save
2026-06-03 23:00:32.462 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-03 23:00:33.303 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-03 23:00:33.303 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-03 23:00:33.304 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-03 23:00:34.070 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-03 23:00:37.081 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-03 23:00:37.081 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-03 23:00:37.082 | INFO     | TosLoginPage | 输入用户名: test
2026-06-03 23:00:37.082 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-03 23:00:37.784 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-03 23:00:37.784 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-03 23:00:37.785 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-03 23:00:37.791 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-03 23:00:37.808 | DEBUG    | BasePage | 已清空输入框
2026-06-03 23:00:37.898 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-03 23:00:37.898 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-03 23:00:37.898 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-03 23:00:37.903 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-03 23:00:37.956 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-03 23:00:37.970 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-03 23:00:37.970 | INFO     | TosLoginPage | 输入密码
2026-06-03 23:00:37.970 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-03 23:00:37.978 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-03 23:00:37.978 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-03 23:00:37.978 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-03 23:00:37.982 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-03 23:00:37.995 | DEBUG    | BasePage | 已清空输入框
2026-06-03 23:00:38.069 | INFO     | BasePage | 文本输入成功: 'Admin123'
2026-06-03 23:00:38.070 | INFO     | TosLoginPage | 取消勾选保持登录
2026-06-03 23:00:38.070 | DEBUG    | BasePage | 查找元素: ('css selector', 'input.input_check'), 超时: 5s
2026-06-03 23:00:38.076 | DEBUG    | BasePage | 元素已找到: ('css selector', 'input.input_check')
2026-06-03 23:00:38.081 | INFO     | TosLoginPage | 点击下一步（第二步/登录）
2026-06-03 23:00:38.081 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-03 23:00:38.085 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-03 23:00:43.089 | INFO     | TosLoginPage | 验证登录是否成功...
2026-06-03 23:00:43.097 | INFO     | TosLoginPage | 登录成功：URL 已变为 http://192.168.64.7:8181/tos/#/desktop
2026-06-03 23:00:46.101 | INFO     | TosDesktopPage | 在桌面空白区域执行右键操作
2026-06-03 23:00:46.101 | DEBUG    | BasePage | 查找元素: ('css selector', 'div.desktop_icons'), 超时: 10s
2026-06-03 23:00:46.111 | DEBUG    | BasePage | 元素已找到: ('css selector', 'div.desktop_icons')
2026-06-03 23:00:47.900 | INFO     | TosDesktopPage | 点击右键菜单项: 用户设置
2026-06-03 23:00:47.900 | DEBUG    | BasePage | 查找元素: ('xpath', "//ul[contains(@class,'context-menu-list')]//li[contains(@class,'context-menu-item')]//span[@class='name' and text()='用户设置']"), 超时: 5s
2026-06-03 23:00:47.916 | DEBUG    | BasePage | 元素已找到: ('xpath', "//ul[contains(@class,'context-menu-list')]//li[contains(@class,'context-menu-item')]//span[@class='name' and text()='用户设置']")
2026-06-03 23:00:50.949 | INFO     | TosDesktopPage | 已点击用户设置
2026-06-03 23:00:53.957 | INFO     | TosUserSettingsPage | 点击 Tab: 用户信息
2026-06-03 23:00:53.958 | INFO     | BasePage | 点击元素: ('xpath', "//div[@class='tab-slider-item' and text()='用户信息']")
2026-06-03 23:01:03.984 | ERROR    | BasePage | 等待元素可点击超时: ('xpath', "//div[@class='tab-slider-item' and text()='用户信息']")
2026-06-03 23:01:04.255 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/click_timeout_20260603_230103_984632.png
2026-06-03 23:01:04.535 | ERROR    | conftest | 测试失败，截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/FAIL_test_edit_user_info_and_save_20260603_230104.png
2026-06-03 23:01:04.792 | INFO     | BasePage | 截图已保存: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/evidence/user_settings_test_end_20260603_230104_536220.png
2026-06-03 23:01:04.897 | INFO     | ui_conftest | 浏览器已关闭
2026-06-03 23:01:04.898 | INFO     | smoke_conftest | [冒烟测试] 结束: test_edit_user_info_and_save
2026-06-03 23:03:00.289 | INFO     | ui_conftest | 测试环境 URL: http://192.168.64.7:8181
2026-06-03 23:03:00.290 | INFO     | smoke_conftest | [冒烟测试] 开始: test_edit_user_info_and_save
2026-06-03 23:03:00.290 | INFO     | ui_conftest | 初始化浏览器: type=chrome, headless=False
2026-06-03 23:03:01.424 | INFO     | ui_conftest | 浏览器已启动: chrome
2026-06-03 23:03:01.425 | INFO     | TosLoginPage | 打开 TOS 登录页面: http://192.168.64.7:8181
2026-06-03 23:03:01.425 | INFO     | BasePage | 打开页面: http://192.168.64.7:8181
2026-06-03 23:03:01.493 | INFO     | BasePage | 页面已打开: http://192.168.64.7:8181
2026-06-03 23:03:04.502 | DEBUG    | DataLoader | 加载 YAML 数据: /Users/miaoqi/Desktop/test_dev_projects/ui_automation/testcases/smoke/../../testdata/tos_login_data.yaml
2026-06-03 23:03:04.502 | INFO     | TosLoginPage | 执行登录: 用户=test, 保持登录=False
2026-06-03 23:03:04.503 | INFO     | TosLoginPage | 输入用户名: test
2026-06-03 23:03:04.503 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 15s
2026-06-03 23:03:05.585 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-03 23:03:05.585 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 内容: 'test'
2026-06-03 23:03:05.585 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='用户名']"), 超时: 10s
2026-06-03 23:03:05.588 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='用户名']")
2026-06-03 23:03:05.600 | DEBUG    | BasePage | 已清空输入框
2026-06-03 23:03:05.673 | INFO     | BasePage | 文本输入成功: 'test'
2026-06-03 23:03:05.674 | INFO     | TosLoginPage | 点击下一步（第一步）
2026-06-03 23:03:05.674 | DEBUG    | BasePage | 查找元素: ('css selector', 'i.iconfont.iconright'), 超时: 10s
2026-06-03 23:03:05.679 | DEBUG    | BasePage | 元素已找到: ('css selector', 'i.iconfont.iconright')
2026-06-03 23:03:05.727 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-03 23:03:05.736 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-03 23:03:05.736 | INFO     | TosLoginPage | 输入密码
2026-06-03 23:03:05.736 | DEBUG    | BasePage | 等待元素可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-03 23:03:05.741 | DEBUG    | BasePage | 元素已可见: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-03 23:03:05.741 | INFO     | BasePage | 输入文本到元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 内容: 'Admin123'
2026-06-03 23:03:05.741 | DEBUG    | BasePage | 查找元素: ('css selector', "input.Xinput-input__inner[placeholder='密码']"), 超时: 10s
2026-06-03 23:03:05.748 | DEBUG    | BasePage | 元素已找到: ('css selector', "input.Xinput-input__inner[placeholder='密码']")
2026-06-03 23:03:05.758 | DEBUG    | BasePage | 已清空输入框
